timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626512898025,448,SQL QUERY 12,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,15679,0,1,1,null,446,0,0
1626512898473,2945,SQL QUERY 13,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,133,0,1,1,null,2945,0,0
1626512901418,3857,SQL QUERY 14,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,3282,0,1,1,null,3856,0,0
1626512905275,1967,SQL QUERY 15,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,1360,0,1,1,null,1967,0,0
1626512907242,3666,SQL QUERY 16,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,73,0,1,1,null,3665,0,0
1626512910910,4440,SQL QUERY 17,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,346,0,1,1,null,4440,0,0
1626512915349,3137,SQL QUERY 18,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,10384,0,1,1,null,3136,0,0
1626512918486,3561,SQL QUERY 19,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4231,0,1,1,null,3559,0,0
1626512922047,431,SQL QUERY 20,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,15701,0,1,1,null,429,0,0
1626512922478,1936,SQL QUERY 21,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4247,0,1,1,null,1935,0,0
1626512924415,2303,SQL QUERY 22,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,7081,0,1,1,null,2302,0,0
1626512926718,3351,SQL QUERY 23,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,16,0,1,1,null,3350,0,0
