timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626634415109,1067,SQL QUERY 69,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,101,0,1,1,null,1067,0,0
1626634416176,2121,SQL QUERY 70,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,83,0,1,1,null,2121,0,0
1626634418297,2325,SQL QUERY 71,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,44207,0,1,1,null,2313,0,0
1626634420623,3791,SQL QUERY 72,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,7102,0,1,1,null,3790,0,0
1626634424415,902,SQL QUERY 73,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,313,0,1,1,null,902,0,0
1626634425318,4819,SQL QUERY 74,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3161,0,1,1,null,4818,0,0
1626634430138,5426,SQL QUERY 75,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,5313,0,1,1,null,5425,0,0
1626634435563,1201,SQL QUERY 76,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4988,0,1,1,null,1201,0,0
1626634436764,1313,SQL QUERY 77,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1923,0,1,1,null,1313,0,0
1626634438077,4960,SQL QUERY 78,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3968,0,1,1,null,4959,0,0
1626634443037,1104,SQL QUERY 79,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4241,0,1,1,null,1104,0,0
1626634444141,3326,SQL QUERY 80,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6859,0,1,1,null,3325,0,0
1626634447467,1527,SQL QUERY 81,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,13674,0,1,1,null,1524,0,0
1626634448994,1818,SQL QUERY 82,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,239,0,1,1,null,1818,0,0
1626634450812,1574,SQL QUERY 83,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1609,0,1,1,null,1574,0,0
1626634452386,1492,SQL QUERY 84,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,933,0,1,1,null,1492,0,0
1626634453878,3179,SQL QUERY 85,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,116,0,1,1,null,3179,0,1
1626634457057,842,SQL QUERY 86,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2918,0,1,1,null,842,0,0
